id,oth,rol,dur,globPos,pa,pb,do,osb,osa,opb,opa,trans,simpl,size,ouais,oui,mh,laughter,dac,non,ok,ah,voila,mais,bon,et,nbouais,nbmh,phonSplit,prevSize,prevFirstTok,prevLastTok,prevFirstBi,prevLastBi,prevJe,prevTu,prevFeed,othSize,othFirstTok,othLastTok,othFirstBi,othLastBi,othJe,othTu,othFeed,gest,steepness,slope,NanRatio,f0min,f0max,f0stdev,span,height,duration,form1,form2,form3,aperiodAV,intQ1,intQ2,intQ3,intQ1raw,intQ2raw,intQ3raw,steepnessInterl,slopeInterl,NanRatioInterl,f0minInterl,f0maxInterl,f0stdevInterl,spanInterl,heightInterl,durationInterl,aperiodAVInterl,intQ1Interl,intQ2Interl,intQ3Interl,SimScore,TFcompared,contact,ack,evaluation,reponse,invitation,autre,local,global,aucune,contin,pivot,clot,assert,quest,feedback,essai,ordre,incomp,inint,approbation,desap,confirmation,doute,attendu,inattendu,amuse,gene,baseCat,evalCat
MTR_BLX_1_390260,BLY,F,0.34,0.8410922691,1.381,2.638,0,0,0,0.346,2.623,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2941176471,17,euh,au-dessus,euh_ouais,juste_au-dessus,0,1,3,1,@,@,-,-,0,0,1,NoData,0.016318,0.019085,0.11039,-2.050518,0.583627,0.865338,2.634144,-1.705507,0.34,245.906209,2376.481658,4780.822744,0.079196,-1.467592,-1.283913,-1.099201,56.898601,58.150346,59.409133,-0.008074,-0.009669,2.211538,-0.635786,0.676833,0.449862,1.312619,-0.275052,0.332,54.607662,-3.682853,-2.531241,-0.654953,0.024391,0.028754,0,1,0,0,0,0,1,0,0,0,0,0,0.75,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,ack,None
CID_YM_1_3495540,AG,-,0.6109,0.9777886609,3.9591,3.918240875,0.2656,0,6.8351,0.33,0,ouais enfin,complex,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,18,on,eh,on_lui,+_eh,0,0,1,1,ouais,ouais,-,-,0,0,1,NoData,-0.005588,-0.008218,1.956522,-0.42767,0.346902,0.181539,0.774573,0.082633,0.27,197.137146,3857.434074,8232.904319,0.35331,-0.851812,-0.107705,0.2792,65.695663,70.589028,73.133374,-0.00857,-0.01058,0.372881,-0.961339,6.345111,0.666371,7.30645,-0.5971,0.3238,64.604329,-0.700628,0.073611,0.33972,0.799069,1,0,0.3333333333,0.3333333333,0,0,0.3333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333,None,None
CID_EB_1_599330,SR,-,1.24,0.1563250262,0.32,7.6789340451,0,0,0,1.1017,2.07,ouais + mh ou euh ouais,complex,6,1,0,1,0,0,0,0,0,0,0,0,0,2,1,-1,15,enfin,importante,enfin_où,assez_importante,0,2,3,1,-,-,-,-,0,0,0,NoData,-0.000472,-0.000152,0.296451,-0.450286,0.874525,0.359435,1.324811,0.052408,1.24,311.366674,7289.412655,NaN,0.251717,-1.808797,0.131731,0.803406,56.397652,69.2761,73.733721,0.000488,0.00031,5.3,-1.092328,0.4145,0.301878,1.506829,-0.177662,0.6283,50.416975,-4.15049,-3.198371,-1.912901,0.927987,1,0,0,0.3333333333,0,0,0.6666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,0,0,autre,None
MTR_MAX_5_140430,MAY,F,0.291,0.7605376134,0,2.483,0.291,1.708,0.107,0,0,bon,bon,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6529209622,1,#,#,-,-,0,0,0,6,je,suspendu,je_passe,pont_suspendu,1,0,0,NoData,0.018427,0.025243,1,-3.926223,1.616534,1.56549,5.542757,-0.45021,0.291,269.884992,6951.742767,NaN,0.380917,-3.448173,-1.221916,-0.404268,51.950121,63.54419,67.802397,-0.002393,-0.001703,1.284553,-0.932966,0.215973,0.236279,1.148939,-0.563592,0.561,51.75008,-4.651359,-3.179829,-0.652347,0.02082,0.026946,0,0.5,0,0,0,0.5,1,0,0,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None
CID_CM_1_3513252,AB,-,0.05,0.9823604171,0,0.3423,0,0,0,5.1823,6.0977,mh,mh,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,1,-,-,-,-,0,0,0,20,puis,il,puis_ça,où_il,0,0,0,NoData,0,0,Inf,NaN,NaN,NaN,NaN,NaN,0.05,8560.953784,NaN,NaN,1.788121,-3.171893,-1.877143,-1.292408,48.113317,56.970969,60.971261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,autre,None
MTR_VEX_5_112479,VEY,G,1.384,0.6257520858,0,1.142,0,0,0,0.054,4.958,'mh d''accord * donc',complex,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-1,6,làje,ouais,làje_suis,de_ouais,0,0,1,1,voilà,voilà,-,-,0,0,1,NoData,-0.000834,-0.000241,2.647368,-4.836844,0.936406,1.001862,5.77325,-0.385978,1.384,273.829305,4190.775865,6894.33287,0.651363,-4.802183,-4.151754,-1.984496,31.235792,35.616133,50.211629,0.137149,0.271582,2.366667,-6.136207,-0.691368,2.017429,5.444839,-0.817068,0.201,47.016868,-2.886968,-1.948226,-1.300779,0.137983,0.271823,0,0.6666666667,0.3333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,0,0,ack,None
MTR_MAY_7_14132,MAX,G,0.27,0.0615521312,2.721,1.828,0,0,0,0.046,0.598,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2222222222,8,'c''est_ça',gauche,'c''est_ça_à',à_gauche,0,0,0,7,il_y,riz,il_y_est,de_riz,0,0,0,NoData,-0.011619,-0.017213,0.173913,-3.962142,0.658591,1.8142,4.620733,-0.575737,0.27,218.570999,1682.664135,4652.6885,0.151848,-3.229331,-0.892347,-0.682904,51.085981,64.767026,65.993135,0.002187,0.002187,1.777778,-0.5339,0.811688,0.262401,1.345587,-0.355549,0.399,53.585719,-4.604943,-3.653787,-0.774321,0.013806,0.0194,0,0.6666666667,0.3333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,ack,None
CID_MG_1_2882090,BX,-,0.2142633019,0.7946710286,8.212751133,2.6650931721,0.1837190524,1.9750255137,0,0,0.9730366981,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1400146443,1,#,#,-,-,0,0,0,7,ouais,@,ouais_y,quoi_@,0,0,2,NoData,0,0,Inf,NaN,NaN,NaN,NaN,NaN,0.2143,576.758919,4335.762833,7710.096302,0.201206,-0.255634,0.42299,0.622419,67.238728,71.93607,73.316488,-0.002038,-0.001411,1.94898,-0.01095,1.333215,0.405406,1.344165,0.454281,0.5765,63.036921,-3.497151,-1.270406,0.603858,NaN,1,0,0.6666666667,0.3333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,0,0,ack,None
CID_ML_1_3264900,IM,-,0.1343,0.8976738921,4.0457,1.3349,0.1343,3.9775,0.158,0,0,mh,mh,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,1,#,#,-,-,0,0,0,1,mh,mh,-,-,0,0,1,NoData,-0.003667,-0.010784,0.333333,0.640894,0.967877,0.061043,0.326982,0.757938,0.1343,300.018446,NaN,NaN,0.132162,-1.061273,-0.299837,-0.037841,58.227208,63.047728,64.706382,0.005795,0.055192,3.2,-0.298778,-0.157067,0.050151,0.141712,-0.232224,0.04,51.640935,-3.398536,-2.285564,-1.816806,0.075137,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ack,None
MTR_ROX_5_227927,ROY,G,0.535,0.6806485194,0,1.035,0.16,0,0.363,0.335,0,oui oui *,complex,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,6,je,hein,je_la,droite_hein,1,0,0,10,*,v-,*_euh,x_v-,0,0,1,NoData,-0.010304,-0.00769,1.310345,-0.301784,0.991701,0.36393,1.293485,0.45671,0.535,245.564393,7082.679304,NaN,0.521188,-6.934081,-5.124913,0.375328,35.513839,44.703512,72.641989,0.0312,0.082106,0.461538,-0.326565,1.023335,0.496742,1.3499,0.592017,0.15,61.1236,-1.879311,-0.052869,0.048616,0.041504,0.089795,0,0,0,1,0,0,1,0,0,0,0,0,0,0.3333333333,0,0.6666666667,0,0,0,0,0,0,0,0,0,0,0,reponse,None
CID_IM_1_3004360,ML,-,0.45,0.8260392461,7.5752,0.22,0.11,1.7904,0,0,0.51,ouais ouais ouais,ouais+,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,1,#,#,-,-,0,0,0,2,ouais,ouais,ouais_ouais,ouais_ouais,0,0,2,NoData,-0.000186,-0.000165,0.26257,0.102852,0.857344,0.168679,0.754492,0.731721,0.45,317.594436,7806.878148,NaN,0.235836,-1.050986,-0.258366,-0.044541,61.238837,66.466887,67.877257,-0.004607,-0.016453,0.037037,-0.1309,0.334146,0.131631,0.465046,0.076436,0.1104,60.403738,-0.852702,-0.638779,-0.579311,0.706337,1,0,0.5,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,None,None
CID_MB_1_1318410,AC,-,0.3271,0.3309005733,20.0829,2.8339,0,0,0,0.2517,0.5413,mh mh,mh+,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.5021261145,26,ben,fait,ben_si,rien_fait,0,1,1,1,ouais,ouais,-,-,0,0,1,NoData,0.000554,0.000676,0.108108,0.464203,1.572857,0.295433,1.108654,0.934398,0.3271,272.124694,2327.563739,8002.837693,0.163213,-0.859952,-0.695362,-0.580116,62.113569,63.195796,63.953575,-0.021008,-0.016477,0.191589,-3.24466,1.409381,1.788538,4.654041,0.91074,0.5083,67.169473,0.201171,0.534157,0.595456,0.768624,1,0,0.3333333333,0.6666666667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6666666667,0,0,0,0,0,0,0,evaluation,approbation
CID_LL_1_1648380,NH,-,0.3769774669,0.5487085802,8.5130889442,3.4775,0,0,0,0.28,0.0850225331,mh mh,mh+,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.7162231797,41,alors,vide,alors_euh,complètement_vide,0,1,2,2,mh,mh,mh_mh,mh_mh,0,0,2,NoData,0.000298,0.000316,0.125,-2.451006,0.803584,0.394563,3.25459,-0.024553,0.377,203.54156,NaN,NaN,0.111001,-1.192103,-0.744066,-0.585625,57.186423,60.62783,61.844827,-0.000736,-0.000817,0.139241,-0.647858,2.06849,0.97849,2.716348,0.371777,0.36,60.976386,-0.896661,-0.153638,0.256995,0.679472,1,0,1,0,0,0,0,1,0,0,0.1666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ack,None
CID_NH_1_209064,LL,-,0.952448328,0.0695928729,1.5830244258,7.9157272462,0.952448328,1.3137272462,0.2480013058,0,0,mh mh mh mh,mh+,4,0,0,1,0,0,0,0,0,0,0,0,0,0,4,-1,1,#,#,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,-0.001737,-0.000728,0.351275,-4.50574,0.404013,1.117722,4.909753,-0.247598,0.9525,196.970208,8555.729094,NaN,0.186639,-2.067829,-1.294242,-0.872253,51.984491,56.847318,59.499973,0.009472,0.010524,1.168675,0.2998,1.67642,0.464014,1.376621,0.902616,0.3589,64.224502,-1.562364,0.122618,1.016941,0.323234,1,0,0.7142857143,0.2857142857,0,0,0,1,0,0,0.1428571429,0,0,1,0,0,0,0,0,0,0.2857142857,0,0,0,0,0,0,0,ack,None
CID_AB_1_1275200,CM,-,0.1534,0.3565659101,0.2366,2.5272241699,0.1534,0.0479,0.7458,0,0,oui,oui,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,#,#,-,-,0,0,0,4,la,@,la_honte,#_@,0,0,1,NoData,-0.013692,-0.035563,1.75,0.830448,1.745346,0.198796,0.914898,0.969015,0.1534,383.606372,2786.125851,7219.640651,0.55286,-1.024964,0.078997,0.677727,60.313313,69.293469,74.163833,0,0,Inf,NaN,NaN,NaN,NaN,NaN,0.03,57.923155,-2.83317,-0.413344,-0.221968,NaN,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,1,0,evaluation,amuse
CID_CM_1_899060,AB,-,0.26,0.2513912697,0.51,3.02,0,0,0,0.3,0.4622,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6153846154,26,et,euh,et_puis,soeurs_euh,0,0,4,2,ah,ouais,ah_ouais,ah_ouais,0,0,2,NoData,-0.000283,-0.000432,0.10084,-0.495851,0.283131,0.10715,0.778981,-0.368704,0.26,205.702738,NaN,NaN,0.045649,-0.470832,-0.213042,-0.004187,66.591827,68.355421,69.784243,0.018212,0.031674,0.321839,-3.2325,-0.307466,1.072607,2.925034,-2.968579,0.2292,59.383551,-1.201718,-1.133009,-1.073748,0.706099,1,0,0.5,0.5,0,0,0,1,0,0,0,0,0,0.75,0,0,0,0,0.25,0,0.5,0,0,0,0,0,0,0,None,None
CID_MG_1_487357,BX,-,1.1583074514,0.1343777474,5.8387484398,4.6694441088,0,0,0,0.1309441088,0.3043484398,@,@,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,7,et,rapide,et_euh,assez_rapide,0,0,2,1,-,-,-,-,0,0,0,NoData,0.013707,0.004727,40.428571,-4.534416,-3.448555,0.26369,1.085861,-4.097116,1.1584,4113.604638,6707.557374,8489.208087,1.0051,-3.393375,-1.301533,-0.437748,45.51973,59.999166,65.978165,-0.00333,-0.003186,1.679487,-4.377038,0.045874,0.673408,4.422912,-0.221873,0.4164,61.611312,-2.886611,-1.334808,-0.346315,0.373374,1,0,0.3333333333,0.3333333333,0,0,0.3333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333,0,None,None
MTR_MAX_7_63999,MAY,F,0.633,0.2787485736,0.509,2.667,0.022,0,0.711,0.179,0,'d''accord','d''accord',1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,9,sur,naturelle,sur_la,terrasse_naturelle,0,0,0,2,mh,mh,mh_mh,mh_mh,0,0,2,NoData,-0.00155,-0.000978,3.731343,-0.701097,1.389703,0.508745,2.090801,-0.420868,0.633,173.230152,4233.160807,7051.280108,0.60008,-5.502696,-3.429126,-1.194403,40.164595,51.168205,63.026993,-0.004677,-0.002989,0.630208,-0.115981,1.421225,0.451441,1.537205,0.157996,0.624,56.545021,-4.522113,-1.27391,-0.49913,0.003128,0.002011,0,0.5,0.5,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,None,None
CID_SR_1_36100,EB,-,0.66,0.0094160704,0,13.5703,0,0,0,0.4306,13.6417,ouais ouais ouais,ouais+,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,4,ça,a,ça_y,en_a,0,0,0,1,-,-,-,-,0,0,0,NoData,-0.00083,-0.000501,0.345528,-0.326023,0.254947,0.129318,0.58097,0.013987,0.66,168.795624,2080.504031,8142.911037,0.184497,-0.685807,-0.362291,0.043941,65.513988,67.580281,70.174883,-0.00645,-0.018169,0.775,-0.092376,0.430752,0.135018,0.523128,0.336585,0.141,53.755144,-3.811847,-1.392779,-0.916443,1.007779,1,0,0,0.6666666667,0.3333333333,0,0,1,0,0,0,0,0,0.6666666667,0.3333333333,0,0,0,0,0,0.3333333333,0,0.3333333333,0,0,0,0,0,evaluation,None
CID_IM_1_745620,ML,-,0.3207,0.2050058524,0.4193,1.4925411266,0.3207,0.9,1.1599863991,0,0,ouais ouais,ouais+,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,1,#,#,-,-,0,0,0,6,ouais,mais,ouais_*,arriver_mais,0,0,1,NoData,-0.005266,-0.006542,0.025478,-0.69375,0.638926,0.294546,1.332676,0.263526,0.3207,255.673586,7885.431035,NaN,0.022354,-0.479512,-0.325234,-0.126974,65.008232,66.025835,67.333536,0.00136,0.002346,0.681159,-0.8123,-0.093791,0.139396,0.71851,-0.582964,0.23,57.156158,-2.821433,-0.421146,0.08349,0.74043,1,0,0.75,0.25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,ack,None
CID_CM_1_907627,AB,-,0.7931476084,0.2537868829,3.1193389131,0.3810207967,0.2573659688,0,5.2831315949,0.2075207967,0,@,@,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,7,'c''',etc,'c''_est',carabins_etc,0,0,0,1,ouais,ouais,-,-,0,0,1,NoData,-0.000473,-0.000238,48.625,-3.534512,-3.165444,0.111888,0.369068,-3.299615,0.7932,96.101756,4585.531087,6675.207594,0.849737,-1.776952,-1.322778,-0.538709,57.656393,60.763492,66.127466,-0.005808,-0.00409,1.253968,-2.813978,0.020309,0.941286,2.834287,-0.411285,0.5666,56.731233,-2.325377,-1.286901,-0.470493,0.536339,1,0.25,0.25,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,None,amuse
CID_MG_1_1649960,BX,-,1.03,0.4549390929,1.0535,0.6278728824,0.86,0,-0.6269521901,0.0443215625,0,'ouais non c'' était drôle',complex,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,2,*,non,*_non,*_non,0,0,1,1,*,*,-,-,0,0,0,NoData,0,0,Inf,NaN,NaN,NaN,NaN,NaN,0.4,256.676424,8231.269547,NaN,0.095289,-0.601685,-0.093103,0.199791,64.843413,68.363745,70.391118,-0.00674,-0.009767,1.059701,-2.682372,0.608706,0.399498,3.291079,-0.172724,0.2757,62.788949,-2.263549,-1.359841,-0.295302,NaN,1,0,0.3333333333,0,0,0,0.6666666667,1,0,0,0.3333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,autre,None
CID_YM_1_2326549,AG,-,0.5683044248,0.6507933066,0,2.891021894,0.5683044248,2.389821894,0.4918736813,0,0,ouais ouais,ouais+,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,1,#,#,-,-,0,0,0,32,comme,sinon,comme_tu,moi_sinon,2,1,2,NoData,0.00704,0.00494,0.295455,-1.381883,3.145547,0.975494,4.527431,0.994261,0.5683,327.793043,5844.705796,8057.246017,0.130272,-0.713615,0.740811,1.006696,66.60447,76.168999,77.917501,0.032601,0.039278,3.15,0.151221,1.44431,0.399973,1.293089,1.132375,0.33,48.721603,-4.700662,-2.368931,-1.274685,0.79258,1,0,0.3333333333,0.6666666667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6666666667,0,0,0,0,0,0,0,evaluation,approbation
MTR_MAY_6_219616,MAX,F,1.557,0.6992636933,5.088,3.963,0,0,0,1.225,0.019,* et ouais mais mh,complex,5,1,0,1,0,0,0,0,0,0,1,0,1,1,1,-1,2,ce,dessin,ce_dessin,ce_dessin,0,0,0,26,non,malentendu,non_au-dessus,le_malentendu,0,0,3,NoData,-0.005056,-0.001298,1.033943,-5.756935,0.594225,1.028482,6.35116,-0.242152,1.557,281.242394,2297.012457,8000,0.4281,-4.961541,-1.243439,0.23695,36.925021,61.143855,70.786763,-0.003355,-0.003856,1.521739,-1.163713,-0.275433,0.211459,0.88828,-0.616475,0.346,61.773759,-4.435216,-2.062806,-0.697135,0.001702,0.002558,0,0,1,0,0,0,1,0,0,0,0,0,0.75,0,0,0,0.25,0,0,0,0.25,0,0.75,0,0,0,0,evaluation,doute
CID_ML_1_2444740,IM,-,0.2143,0.6721735033,0.2589,9.8754513279,0.2143,3.0473779803,3.4457,0,0,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3733084461,1,#,#,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,0.030855,0.057139,0.588235,0.248658,3.384624,0.909341,3.135966,0.538528,0.2143,294.607709,2505.07592,7507.622898,0.173193,-1.401569,-0.244202,0.263803,56.072857,63.399943,66.616034,-0.022461,-0.036821,0.605263,-4.356946,0.241875,1.073186,4.598821,-0.157943,0.2435,67.089341,-0.66352,-0.128576,0.491894,0.404167,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ack,None
CID_CM_1_2641900,AB,-,0.25,0.7387166546,1.0163,0.2101232056,0.25,0.68,3.21,0,0,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.52,1,#,#,-,-,0,0,0,2,ah,ouais,ah_ouais,ah_ouais,0,0,2,NoData,0.001746,0.002771,0.076923,-0.159672,0.921962,0.173867,1.081634,-0.009422,0.25,225.617747,8625.621369,NaN,0.045292,-0.483455,-0.206022,-0.05401,66.505473,68.403448,69.44339,0.004084,0.004276,0.010582,-0.258019,1.39557,0.414963,1.653589,0.212976,0.38,68.474782,-0.301962,0.189087,0.242756,1.020613,1,0,0.5,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,None,None
MTR_MAX_5_41736,MAY,F,0.598,0.2260328835,4.58,0.838,0,0,0,0.172,1.882,'d''accord','d''accord',1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,2,*,voilà,*_voilà,*_voilà,0,0,1,2,des,lumières,des_lumières,des_lumières,0,0,0,NoData,-0.000541,-0.00036,5.521739,0.316656,1.190675,0.176436,0.874019,0.756778,0.598,137.144244,1412.002419,4419.124267,0.668421,-5.491106,-3.728037,-1.968822,41.310777,50.492621,59.654394,0.015964,0.016893,0.145455,-1.378872,2.456725,1.094551,3.835597,-1.061544,0.376,61.763965,-0.870478,-0.432348,-0.307081,0.016504,0.017253,0,0.5,0,0.25,0,0.25,1,0,0,0,0,0,0.5,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,None,None
MTR_ROX_3_80664,ROY,F,0.293,0.2708066994,0,0.324,0,0,0,0.101,1.915,mh mh,mh+,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.614334471,3,de,droite,de_ta,ta_droite,0,0,0,2,mh,mh,mh_mh,mh_mh,0,0,2,NoData,0.018188,0.024746,0.176,-0.89913,1.466622,0.716278,2.365751,0.177729,0.293,162.578441,3221.738589,6504.937672,0.101693,-1.317541,-0.534395,-0.391674,59.577323,64.372696,65.24661,-0.003459,-0.004192,0.918605,-0.527224,0.103138,0.168869,0.630362,-0.188361,0.328,55.50918,-5.676489,-0.504143,0.057838,0.021647,0.028939,0,1,0,0,0,0,1,0,0,0,0,0,0.6666666667,0,0,0,0.3333333333,0,0,0,0,0,0,0,0,0,0,ack,None
CID_AC_1_2029642,MB,-,0.28,0.5094088846,0,0.9672,0.28,1.5522,0.3678,0,0,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7857142857,1,#,#,-,-,0,0,0,1,putain,putain,-,-,0,0,0,NoData,-0.001079,-0.00153,0.27027,-0.348202,0.434705,0.214984,0.782907,0.169088,0.28,221.73537,2060.644547,7376.157289,0.154108,-2.528517,0.200628,0.395915,47.533523,68.326411,69.81427,0.01307,0.017311,0.841463,-0.632525,0.400002,0.40115,1.032526,-0.338179,0.3,60.974431,-1.3941,-0.67455,0.319482,0.998229,1,0,0.6666666667,0.3333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,0,0,ack,None
MTR_BLX_5_137207,BLY,G,0.574,0.3907420502,1.377,1.556,0,0,0,0.512,0.032,ouais devant,complex,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,2,donc,devant,donc_devant,donc_devant,0,0,0,2,tout,droit,tout_droit,tout_droit,0,0,0,NoData,-0.006611,-0.013091,0.383562,-0.696211,4.11162,1.284028,4.80783,-0.066246,0.2,590.009092,2158.911354,4981.816566,0.148629,-2.549996,-0.811453,0.145054,49.361064,61.67429,68.448743,0.000845,0.000898,0.175,-0.795273,0.380689,0.267468,1.175963,0.012153,0.374,64.49897,-1.405618,-0.101248,0.669041,0.007456,0.01399,0,0,0.75,0.25,0,0,0.75,0,0.25,0,0,0,0.25,0.5,0,0.25,0,0,0,0.25,0,0.75,0,0.25,0,0,0,evaluation,confirmation
CID_AB_1_3069010,CM,-,1.1,0.8581433061,1.9652,3.97,1.1,3.33,3.1622947508,0,0,et oui parce_que euh,complex,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,#,#,-,-,0,0,0,12,moi,gros,moi_je_sais,trop_gros,0,0,0,NoData,-0.000508,-0.000532,0.097701,-0.001362,1.213423,0.279535,1.214785,0.902785,0.38,293.142611,2917.366903,8235.038313,0.087668,0.289547,0.415367,0.576324,71.006185,72.029669,73.338971,0.015309,0.009167,0.767196,-3.227657,2.216981,1.61733,5.444638,0.433268,0.6677,57.23662,-2.823917,-1.063844,-0.65979,0.568025,1,0,0,0,0,0,0.6666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,autre,None
CID_LJ_1_2430883,AP,-,0.3345681451,0.599462478,1.1022,8.0606318549,0.0478,0,2.3122,0.6353318549,0,hum ouais,complex,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,9,le,hum,le_problème,des_hum,0,0,0,1,-,-,-,-,0,0,0,NoData,-0.005387,-0.006413,0.806452,-0.412882,0.526845,0.235685,0.939728,-0.073084,0.3346,133.823964,7479.016537,NaN,0.272324,-2.300045,-1.90611,-1.763025,49.599505,52.465171,53.50603,0.024091,0.023054,0.10582,-4.947847,-0.706809,1.607623,4.241038,-1.457825,0.4179,53.264554,-2.506124,-2.431827,-2.27483,0.185316,1,0.3333333333,0.6666666667,0,0,0,0,1,0,0,0,0,0,0.6666666667,0,0,0,0,0.3333333333,0,0,0,0,0,0,0,0,0,ack,None
MTR_BLX_2_182836,BLY,G,0.15,0.4709792972,0,0.26,0,0,0,1.283,0.711,non,non,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,4,et,oasis,et_tu,as_oasis,0,1,0,1,*,*,-,-,0,0,0,NoData,0.00046,0.001211,0.101449,-1.086282,-0.489566,0.138495,0.596716,-0.645259,0.15,210.358513,4392.100941,6174.705781,0.047409,-2.84889,0.025026,0.380441,43.410589,63.798808,66.320204,0.005744,0.004728,0.51875,0.407919,2.130628,0.474111,1.722709,0.755355,0.484,59.482405,-3.96823,-0.88249,1.016922,0.005284,0.003517,0,0.75,0.25,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0.25,0,0,0,0,0,0,0,ack,None
CID_YM_1_210250,AG,-,0.76,0.0588121051,0,2.1168,0.76,2.2506,0.24,0,0,ouais * ouais,complex,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,1,#,#,-,-,0,0,0,15,ouais,t-,ouais_ouais,parles_t-,0,1,5,NoData,-0.002383,-0.001251,0.747706,-0.45063,1.13786,0.340781,1.58849,0.616788,0.76,241.46393,8167.992994,NaN,0.183393,-1.741622,-0.314042,0.958574,59.844137,69.23212,77.60104,-0.000489,-0.000443,0.009132,-0.676717,-0.222159,0.082019,0.454559,-0.429465,0.44,77.537477,1.45066,1.61724,1.717745,0.635807,1,0,0.6666666667,0.3333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,0,0,ack,None
