slope,prevfirstBi,rol,feedback,simple,intQ1raw,ordre,othSize,essai,prevSize,laugh,osa,EvalFun1,prevRed,prevNbJe,nbouais,size,baseFun0.65,sess,span,mais,EvalFun0.65,intQ2raw,f0max,pb,start,pa,f0stdev,voila,dur,NanRatio,othLastBi,oth,do,non,dac,durationInterl,intQ2Interl,assert,f0min,opa,opb,prevLastBi,height,corpus,baseFun0.74,intQ1Interl,mh,othNbJe,slopeInterl,form2,form1,nbmh,prevNbFeedback,f0maxInterl,trans,oui,NanRatioInterl,ah,intQ3Interl,othFirstTok,f0minInterl,spk,duration,et,intQ3raw,id,form3,incomp,osb,intQ1,intQ3,intQ2,baseFun0.49,aperiodAVInterl,othfirstBi,posDial,baseFun1,othLastTok,prevLastTok,f0stdevInterl,EvalFun0.49,othNbFeedback,aperiodAV,prevNbTu,heightInterl,phonSplit,spanInterl,ouais,othNbTu,ok,steepnessInterl,ndo,EvalFun0.74,steepness,prevFirstTok,quest,inint,bon,gest,sa,othRed
-0.022029,mais_grand,-,0,ouais,38.85138,0,1,0,18,0,0.968901387,None,0,0,1,1,ack,1,3.804333,0,None,40.140025,0.691605,3.233157348,1612.7232,1.978901387,1.320871,0,0.307941265,6.7,-,CM,0.307941265,0,0,0.327,-0.519909,1,-3.112728,0,0,au_CÇ¸sar,0.351261,CID,None,-0.562259,0,0,0.021848,8349.95406,260.902473,0,0,0.428568,ouais,0,0.044586,0,-0.481496,#,-2.749204,AB,0.3079,0,62.426811,CID_AB_1_1612723.2,NaN,0,3.503157348,-3.663352,-0.765145,-3.504934,ack,66.144972,-,0.450942676,None,#,CÇ¸sar,1.106898,None,0,0.665295,1,-0.357516,0.391287937,3.177772,1,0,0,0.017915,1,None,-0.016962,mais,0,0,0,NoData,0,0
-0.013466,-,-,0,ouais,65.49569,0,4,0,1,0,0.27,None,0,0,1,1,evaluation,1,0.390962,0,approbation,68.009017,0.4847,5.1993,1650.7693,8.4296,0.097574,0,0.1507,0.245902,#NOM?,CM,0.0481,0,0,0.43,-0.075354,1,0.093738,0,0.4093,-,0.196968,CID,None,-0.893262,0,0,-0.001203,8621.409139,204.223682,0,0,0.416359,ouais,0,0.235632,0,0.049393,plus,-0.429207,AB,0.1507,0,68.628576,CID_AB_1_1650769.3,NaN,0,0,-0.387877,-0.002741,-0.078905,evaluation,63.188947,plus_prÇùs,0.461580974,None,quand_mÇ¦me,-,0.164166,approbation,0,0.118434,0,-0.27466,0.398142004,0.845567,1,0,0,-0.001293,0.319177173,None,-0.005117,-,0,0,0,NoData,0,0
-0.092276,'qu''_obsÇ¸dant',-,0,mh,36.428384,0,1,0,2,0,2.852514627,None,0,0,0,1,ack,1,3.475977,0,None,40.420929,0.298606,2.21052222,1671.8805,4.404814627,1.077269,0,0.287863153,3.114286,-,CM,0.287863153,0,0,0.2988,-2.057737,1,-3.177371,0,0,'qu''_obsÇ¸dant',0.135506,CID,None,-2.913611,1,0,-0.01206,8293.572904,234.608596,1,0,-2.554249,mh,0,9.714286,0,-0.805776,-,-2.708384,AB,0.2879,0,58.571978,CID_AB_1_1671880.5,NaN,0,4.52052222,-3.961219,-1.239032,-3.470402,ack,55.757771,-,0.467484003,None,-,obsÇ¸dant,0.048306,None,0,0.614307,0,-2.591282,-1,0.154135,0,0,0,-0.009045,1,None,-0.066439,'qu''',0,0,0,NoData,0,0
0.003555,mais_Çõa,-,0,@,47.554588,0,1,0,10,1,0,None,0,0,0,1,evaluation,1,5.041492,0,amuse,55.27815,1.809242,1.035932193,1688.8964,14.35922707,2.034068,0,1.044340742,19.92,-,CM,0.293567807,0,0,0.5784,-0.290312,1,-3.23225,-0.120772935,0,indestructibles_hein,1.769214,CID,None,-1.265758,0,0,0.004425,6395.983682,4241.142964,0,0,-2.163096,@,0,31.222222,0,0.231735,#,-3.526869,AB,1.0444,0,65.414293,CID_AB_1_1688896.4,8879.656088,0,0.956432193,-2.593437,-0.397883,-1.643954,evaluation,66.888488,-,0.472241918,None,#,hein,0.597443,amuse,0,0.966757,0,-2.663092,-1,1.363773,0,0,0,0.006416,0.281103471,None,0.009295,mais,0,0,0,NoData,0,0
-0.000067,-,-,0,@,38.798426,0,1,0,1,1,0,None,0,0,0,1,evaluation,1,6.782152,0,amuse,42.365848,3.549902,1.300374953,1706.2404,4.316514594,0.90953,0,4.605810453,3.797917,-,CM,2.979625047,0,0,NaN,NaN,1,-3.23225,-1.276185406,0,-,1.472901,CID,None,NaN,0,0,NaN,3392.465803,397.13981,0,0,NaN,@,0,NaN,0,NaN,#,NaN,AB,4.6058,0,51.370586,CID_AB_1_1706240.4,8448.382659,0,3.890374953,-3.669862,-2.124324,-3.231307,evaluation,NaN,-,0.477091556,None,#,insolite,NaN,amuse,0,0.767407,0,NaN,-1,NaN,0,0,0,NaN,0.646927414,None,-0.000766,insolite,0,0,0,NoData,0,0
0.004014,en_fait_je,-,0,complex,52.136313,0,9,0,26,0,0,None,0,2,0,2,reponse,1,0.305634,0,None,67.812762,0.626275,0.75,1722.46,0,0.107721,0,0.28,0.658824,ce_week-end,CM,0,0,0,0.2861,-1.818508,0.333333333,0.320641,0.2145,0.2339,ai_appelÇ¸e,0.502766,CID,None,-2.671728,0,0,-0.033353,3173.110695,308.741361,0,0,3.867991,oui *,1,0.371429,0,-0.751734,ouais,1.666931,AB,0.28,0,70.896467,CID_AB_1_1722460,7916.875724,0,0,-2.03019,0.276059,-0.103031,reponse,57.350843,ouais_+,0.481626817,None,week-end,appelÇ¸e,0.772332,None,2,0.263879,0,3.271266,-1,2.20106,0,1,0,-0.024014,0,None,0.00283,en_fait,0.666666667,0,0,NoData,1.11,0
-0.004342,pendant_que,-,0,ouais,39.571762,0,1,0,25,0,4.5696,None,0,0,1,1,autre,1,0.458579,0,None,42.491138,1.028178,0.9405,1765.0205,1.4948,0.140897,0,0.5047,4.06,-,CM,0.4767,0,0,0.2304,-0.772061,1,0.569599,0,0.4329,me_reviendra,0.961445,CID,None,-2.962235,0,0,-0.008486,2564.698836,213.8435,0,0,-0.123357,ouais,0,0.432099,0,-0.372586,ah,-0.535855,AB,0.5047,0,47.609555,CID_AB_1_1765020.5,5475.304692,0,0,-3.574793,-2.58668,-3.215904,autre,58.477041,-,0.4935274,None,ah,reviendra,0.126315,None,1,0.562524,1,-0.22728,0.416088766,0.412498,1,0,0,-0.004922,0.944521498,None,-0.005492,pendant,0,0,0,NoData,0,0
0.001596,'mais_d''aprÇùs',-,0,mh,48.63218,0,1,0,23,0,2.232479993,None,0,1,0,1,ack,1,0.561516,0,None,55.020084,0.51874,1.65,1782.3,12.5378,0.117412,0,0.2389,0.690141,-,CM,0.2389,0,0,0.39,0.247714,1,-0.042776,0,0,racontable_oui,0.146309,CID,ack,-0.573116,1,0,0.004573,7971.460172,213.071859,1,1,0.464449,mh,0,0.289474,0,0.62821,#,-0.594802,AB,0.2389,0,57.996641,CID_AB_1_1782300,NaN,0,3.17,-2.460965,-1.30976,-1.675678,ack,68.136817,-,0.49835902,ack,#,oui,0.325238,None,0,0.260721,0,-0.039822,-1,1.059251,0,0,0,0.004481,1,None,0.000958,mais,0,0,0,NoData,0,0
-0.003165,-,-,0,ouais,46.180093,0,1,0,1,0,2.2198,None,0,0,1,1,ack,1,0.782414,0,None,60.938496,0.723728,12.5378,1795.0767,22.5598,0.100377,0,0.2935,0.515464,-,CM,0.2935,0,0,0.69,-0.612067,1,-0.058686,0,0,-,0.07094,CID,None,-1.821341,0,0,0.001719,2227.085693,234.211093,0,0,0.537705,ouais,0,1.982759,0,0.009744,#,-0.860597,AB,0.2935,0,65.227672,CID_AB_1_1795076.7,8293.531802,0,2.25,-2.762408,-0.420825,-0.948108,ack,62.890595,-,0.501931585,None,#,-,0.408103,None,0,0.197093,0,-0.350823,0.545144804,1.398302,1,0,0,0.002973,1,None,-0.002326,-,0,0,0,NoData,0,0
-0.005551,-,-,0,oui,61.656323,0,1,0,1,0,0.34,approbation,0,0,0,1,evaluation,1,0.972823,0,approbation,69.419425,1.085551,22.5598,1817.93,0,0.204151,0,0.22,0.057143,-,CM,0.22,0,0,0.2,-1.234987,1,0.112728,0,0,-,0.532551,CID,evaluation,-4.51879,0,0,-0.076469,7920.018755,245.772088,0,0,0.580465,oui,1,1.02,0,-0.609106,#,-3.019568,AB,0.22,0,74.826434,CID_AB_1_1817930,NaN,0,1.8827,-0.859863,0.759183,0.094481,evaluation,54.297473,-,0.508321726,evaluation,#,-,1.169776,approbation,0,0.05619,0,-0.449249,0.636363636,3.600034,0,0,0,-0.038617,1,approbation,-0.003081,-,0,0,0,NoData,1.33,0
-0.014829,'oui_c''',-,0,mh,50.751695,0,1,0,10,0,3.6976,None,0,0,0,1,ack,1,0.742494,0,None,58.542196,0.684248,0.88,1820.36,6.2976,0.203542,0,0.1924,0.94,-,CM,0.1924,0,0,0.2,-0.165187,1,-0.058246,0,0,de_euh,0.310538,CID,None,-2.312627,1,0,-0.029259,8069.207548,235.237394,1,1,1.308108,mh,0,1.463415,0,0.698949,#,0.626245,AB,0.1924,0,69.009847,CID_AB_1_1820360,NaN,0,1.15,-2.200406,0.04413,-1.242693,ack,63.999102,-,0.509001192,None,#,euh,0.18379,None,0,0.341027,0,1.013248,-1,0.681864,0,0,0,-0.014776,1,None,-0.007192,oui,0,0,0,NoData,0,0
0.002867,-,-,0,complex,68.37269,0,1,0,1,0,0,None,0,0,0,2,evaluation,1,2.818752,0,approbation,72.651383,0.916102,5.71,1834.12,3.39,0.506305,0,0.25,0.188679,-,CM,0.04,0,0,0.42,0.245415,1,-1.90265,0.23,0,-,0.406144,CID,None,-0.259029,0,0,-0.004151,2346.576865,279.438659,0,0,0.596279,et oui,1,0.019324,0,0.563797,#,-0.396189,AB,0.25,1,74.176959,CID_AB_1_1834120,8179.696031,0,3.17,-0.034197,0.679341,0.491797,evaluation,70.624046,-,0.512848704,None,#,-,0.289759,approbation,0,0.095096,0,-0.165941,-1,0.992468,0,0,0,-0.004379,0.16,None,0.001806,-,0,0,0,NoData,0,0
-0.000412,et_oui,-,0,mh,59.969721,0,1,0,2,0,3,None,0,0,0,1,ack,1,0.491277,0,None,64.720231,0.916102,3.39,1837.76,14.32,0.124661,0,0.15,0.101449,-,CM,0.15,0,0,0.14,-1.794914,1,0.424825,0,0,et_oui,0.654778,CID,ack,-2.576413,1,0,-0.061042,3719.503883,300.98957,1,1,2.104561,mh,0,2.736842,0,-1.082505,#,1.11978,AB,0.15,0,68.766114,CID_AB_1_1837760,7870.055225,0,0.9569,-1.067203,0.014168,-0.483207,ack,57.905658,-,0.513866505,ack,#,oui,0.323883,None,0,0.073249,0,1.696255,-1,0.984781,0,0,0,-0.02167,1,None,-0.000157,et,0,0,0,NoData,0,0
-0.001894,-,-,0,oui+,47.789452,0,1,0,1,0,0.9057,approbation,0,0,0,2,evaluation,1,0.640071,0,approbation,62.63367,0.442614,14.32,1852.23,3.8457,0.18358,0,0.6443,0.59901,-,CM,0.6443,0,0,0.14,-0.327746,1,-0.197457,0,0,-,0.156943,CID,evaluation,-1.462223,0,0,-0.041155,3576.554998,191.795364,0,0,0.199053,oui oui,1,2.227273,0,0.47418,#,-0.134586,AB,0.6443,0,66.86268,CID_AB_1_1852230,8498.232529,0,0.06,-2.564565,-0.219828,-0.739715,evaluation,65.534281,-,0.517912544,evaluation,#,-,0.1002,approbation,0,0.352584,0,0.121047,-1,0.333639,0,0,0,-0.01461,1,approbation,-0.003059,-,0,0,0,NoData,0,0
-0.000052,il_est,-,0,@,39.272777,0,1,0,10,1,0,amuse,0,0,0,1,evaluation,1,2.554345,0,amuse,42.824022,2.965353,0.349650427,1865.7885,6.217475686,0.748898,0,2.584073888,3.585106,-,CM,1.401549573,0,0,0.56,0.573768,1,0.411008,-0.972524314,0,bien_perturbÇ¸,1.453572,CID,evaluation,-0.389091,0,0,-0.001386,8467.871172,353.877827,0,0,0.841655,@,0,0.860927,0,1.221353,#,-0.679004,AB,2.584,0,46.318944,CID_AB_1_1865788.5,NaN,0,1.648450427,-3.611548,-2.745339,-3.174982,evaluation,71.930559,-,0.521703699,evaluation,#,perturbÇ¸,0.269965,amuse,0,0.740026,0,-0.118588,-1,1.520658,0,0,0,-0.001947,0.542379837,amuse,-0.000333,il,0,0,0,NoData,0,0
0.080977,-,-,0,mh,63.729883,0,1,0,1,0,5.2718,None,0,0,0,1,ack,1,2.721495,0,None,66.072597,0.630749,6.217475686,1874.59,46.6,0.913703,0,0.11,0.513514,-,CM,0.11,0,0,0.15,-1.766097,1,-2.090745,0,0,-,0.027463,CID,ack,-2.42391,1,0,-0.033247,8182.74384,237.854026,1,0,0.574284,mh,0,1.375,0,-0.205235,#,-0.161928,AB,0.11,0,67.011273,CID_AB_1_1874590,NaN,0,1.389,-0.604954,-0.201561,-0.316956,ack,58.63647,-,0.52416475,ack,#,-,0.174346,None,0,0.150038,0,-0.074065,-1,0.736212,0,0,0,-0.012634,1,None,0.022674,-,0,0,0,NoData,0,0
0.000012,-,-,0,complex,38.11834,0,26,0,1,1,-11.02718898,amuse,0,0,0,4,None,1,6.877135,0,amuse,41.530049,3.644885,11.08362909,1935.0236,1.306611017,1.117035,0,12.27975989,8.455621,rÇ¸fÇ¸rence_Çÿ,CM,12.19338898,0,0,NaN,NaN,1,-3.23225,0,0.593629091,-,1.17169,CID,None,NaN,0,2,NaN,6863.856744,261.765684,0,0,NaN,@ tout_Çÿ_fait Ginette @,0,NaN,0,NaN,Çõa,NaN,AB,6.3915,0,46.931452,CID_AB_1_1935023.6,8650.944397,0,0,-3.753467,-2.670041,-3.334054,None,NaN,Çõa_fait,0.54106294,None,Çÿ,-,NaN,amuse,0,0.886299,0,NaN,-1,NaN,0,0,0,NaN,0.992966401,amuse,0.000196,-,0,0,0,NoData,0,0
-0.018065,-,-,0,ouais,64.441202,0,1,0,1,0,0.45,None,0,0,1,1,evaluation,1,1.718275,0,None,71.437596,1.412508,7.6795,1956.6295,0.26,0.514587,0,0.2705,0.133333,-,CM,0.2705,0,0,0.07,0.857881,1,-0.305766,0,0,-,0.082509,CID,None,0.704178,0,0,-0.079668,2761.805083,250.834573,0,0,1.128636,ouais,0,0.058824,0,0.998131,#,0.711608,AB,0.2705,0,72.329698,CID_AB_1_1956629.5,7807.399641,0,1.9295,-0.517509,0.452251,0.342582,evaluation,75.381059,-,0.547104281,None,#,-,0.147605,None,0,0.058245,0,0.994461,0.11090573,0.417028,1,0,0,-0.01434,1,None,-0.012284,-,0,0,0,NoData,0,0
-0.001652,-,-,0,@,53.654014,0,1,0,1,1,0,None,0,0,0,1,evaluation,1,1.328631,0,amuse,63.926859,1.582734,0.26,1957.16,0,0.416392,0,0.594009801,3.183099,-,CM,0.19,0,0,0.45,-0.440492,1,0.254103,0.815990199,0,-,0.864771,CID,None,-1.415542,0,0,-0.017088,8672.157585,251.171151,0,1,2.510436,@,0,0.691729,0,0.16372,#,-3.340187,AB,0.594,0,74.801744,CID_AB_1_1957160,NaN,0,2.46,-1.843614,0.756148,-0.580739,evaluation,65.395708,-,0.547252617,None,#,ouais,1.514299,amuse,0,0.886419,0,1.255812,-1,5.850623,0,0,0,-0.019224,0.319860042,None,-0.002453,ouais,0,0,0,NoData,3.565177689,0
-0.015338,-,-,0,complex,58.232898,0,1,0,1,0,1.6286,None,0,0,0,3,None,1,0.710084,0,None,69.02345,0.461799,9.720812511,1971.04,1.6086,0.17278,0,1.1114,0.346667,-,CM,1.1114,0,0,0.07,0.423066,1,-0.248286,0,0,-,0.176143,CID,None,0.382676,0,0,0.025412,2798.727709,245.329214,0,0,0.591155,oui sur cette,1,0.058824,0,0.525821,#,0.40725,AB,0.2,0,70.359655,CID_AB_1_1971040,4808.694786,0,0.3386,-1.280716,0.210067,0.045803,None,72.601591,-,0.551133682,None,#,-,0.05038,None,0,0.189527,0,0.5141,-1,0.183905,0,0,0,0.004574,1,None,-0.007746,-,0,0,0,NoData,0,0
0.002184,oui_sur,-,0,oui,64.97404,0,1,0,3,0,0,approbation,0,0,0,1,evaluation,1,0.318138,0,approbation,65.875061,0.204691,1.6086,1973.76,0,0.074534,0,0.24,0.12037,-,CM,0.02,0,0,0.2886,-0.982279,1,-0.113448,2.3273,0,sur_cette,-0.008037,CID,evaluation,-1.989544,0,0,-0.006901,8484.133721,219.472538,0,1,1.131199,oui,1,1.301587,0,-0.081519,#,-0.074793,AB,0.24,0,66.164561,CID_AB_1_1973760,NaN,0,3.0586,-0.452005,-0.30565,-0.341239,evaluation,61.62123,-,0.551894237,evaluation,#,cette,0.297651,approbation,0,0.114836,0,0.37292,0.5,1.205992,0,0,0,-0.005003,0.083333333,approbation,0.001322,oui,0,0,0,NoData,1.165,0
0.001966,pas_de,-,0,oui,72.810815,0,1,0,9,0,4.5,None,0,0,0,1,evaluation,1,0.459068,0,approbation,74.131566,0.544718,0.6849,1979.4,0.50755,0.118507,0,0.25,0.067797,-,CM,0.25,0,0,0.1,1.312449,1,0.08565,0,0,explicite_ou,0.334689,CID,None,0.027037,0,0,-0.037079,2773.218065,271.962903,0,0,0.190733,oui,1,0.243902,0,1.607937,#,-0.300794,AB,0.25,0,75.43342,CID_AB_1_1979400,NaN,0,2.49,0.511396,0.833802,0.673761,evaluation,75.113879,-,0.553471269,None,#,ou,0.159687,approbation,0,0.034028,0,0.112183,0.44,0.491527,0,0,0,-0.009455,1,None,0.001239,pas,0,0,0,NoData,0,0
0.000279,-,-,0,@,54.241286,0,1,0,1,1,2.572113048,amuse,0,0,0,1,evaluation,1,6.818513,0,amuse,66.934562,4.166169,0.50755,1980.1575,0,1.00118,0,1.420336952,1.331148,-,CM,1.420336952,0,0,0.4389,-0.636866,1,-2.652345,0,0,-,0.964668,CID,evaluation,-1.63398,0,0,-0.003359,6711.683515,349.989917,0,1,-2.929237,@,0,54,0,0.067969,#,-3.539376,AB,1.4204,0,73.84028,CID_AB_1_1980157.5,8638.877682,0,3.24755,-1.771419,0.637952,-0.210991,evaluation,65.27063,-,0.553683092,evaluation,#,oui,0.294093,amuse,0,0.567457,0,-2.969573,-1,0.610139,0,0,0,-0.003695,1,amuse,0.000993,oui,0,0,0,NoData,1.902113048,0
0.000066,-,-,0,complex,81.260558,0,1,0,1,0,0.816225442,None,0,0,0,2,ack,1,0.27118,0,None,84.689863,0.610231,7.6424,199.2364,0,0.054443,0,0.52,0.202765,-,CM,0.52,1,0,0.1349,-2.988615,1,0.33905,0,0,-,0.473241,CID,None,-3.63485,0,0,0,2912.716841,268.862844,0,0,NaN,oui non,1,Inf,0,-2.03156,#,NaN,AB,0.52,0,86.448291,CID_AB_1_199236.4,8536.760763,0,2.6743,1.550152,2.187897,1.971728,ack,49.528437,-,0.055709621,None,#,-,NaN,None,0,0.114945,0,NaN,-1,NaN,0,0,0,0,1,None,0.000087,-,0,0,0,NoData,1.0761,0
0.000062,ou_alors,-,0,@,39.307456,0,1,0,19,1,0,None,0,0,0,1,evaluation,1,6.820763,0,amuse,43.005505,3.588513,1.121689809,1993.4217,17.52984561,0.710355,0,2.838464581,5.200873,-,CM,1.448310191,0,0,0.46,-0.11848,1,-3.23225,-0.77015439,0,elle_a,2.985352,CID,None,-1.209014,0,0,-0.004561,3885.884254,474.237695,0,2,1.313328,@,0,0.65,0,0.746147,#,0.172062,AB,2.8385,0,51.723821,CID_AB_1_1993421.7,7553.292515,0,1.75445876,-3.607285,-2.080899,-3.152671,evaluation,66.143857,-,0.557391954,None,#,a,0.385086,amuse,0,0.927224,0,0.565445,-1,1.141266,0,0,0,-0.005268,0.510244236,None,0.000438,ou,0,0,0,NoData,0,0
-0.001285,et_plus,-,0,complex,54.778991,0,1,0,5,1,1.95,None,0,0,0,3,evaluation,1,4.21975,1,amuse,65.91737,2.361303,0.34,2016.19,0,0.755467,0,1.06,0.654206,-,CM,1.06,1,0,0.37,1.280828,1,-1.858447,0,0,affinitÇ¸_@,1.655153,CID,None,0.893059,0,0,-0.010075,2928.255284,369.283016,0,1,1.360378,@ non mais,0,0.056818,0,1.647966,#,-0.736046,AB,1.06,0,71.838645,CID_AB_1_2016190,NaN,0,3.8029,-1.705317,0.391884,-0.336038,evaluation,77.435825,-,0.56375833,None,#,@,0.494444,amuse,0,0.33354,0,0.442096,-1,2.096424,0,0,0,-0.00937,1,None,-0.00341,et,0,0,0,NoData,0.6604,0
0.008629,-,-,0,ouais,56.576343,0,26,0,1,0,0,None,0,0,1,1,ack,1,0.630543,0,None,61.536218,0.456861,7.2277,2033.4177,2.9785,0.221532,0,0.2508,0.448276,cryptÇ¸es_quoi,CM,0,0,0,0.2047,-1.304669,1,-0.173682,0.1615,0.0377,-,-0.045705,CID,ack,-3.615169,0,0,0.078295,2398.002733,201.631524,0,0,-0.557814,ouais,0,2.814815,0,-0.556842,et,-3.253494,AB,0.2508,0,64.031832,CID_AB_1_2033417.7,7978.648946,0,0,-1.484362,-0.567834,-0.874628,ack,56.511468,et_euh,0.568575465,ack,quoi,-,0.499948,None,0,0.190589,0,-0.902845,0.398724083,2.69568,1,0,0,0.040322,0,None,0.005436,-,0,0,0,NoData,0,0
-0.013928,-,-,0,ouais,55.779039,0,1,0,1,0,0.573,None,0,0,1,1,evaluation,1,0.761269,0,approbation,64.86811,0.296863,2.9785,2036.647,0,0.146647,0,0.18,0.784314,-,CM,0.18,0,0,0.22,-1.024793,1,-0.464406,0,0,-,-0.298092,CID,None,-2.604117,0,0,0.022544,8805.0959,218.81308,0,1,0.083425,ouais,0,3.826087,0,-0.490122,#,-0.927307,AB,0.18,0,69.250163,CID_AB_1_2036647,NaN,0,2.817,-1.582378,0.073673,-0.465027,evaluation,59.50307,-,0.569478428,None,#,ouais,0.279278,approbation,0,0.229893,0,-0.830563,0.722222222,1.010732,1,0,0,0.012512,1,None,-0.006337,ouais,0,0,0,NoData,1.463,0
-0.000076,-,-,0,complex,43.993868,0,1,0,1,1,1.34,None,0,0,0,3,evaluation,1,7.090461,0,amuse,50.480873,3.977957,8.883196732,20.5893,0.4695,1.2047,0,5.360703001,1.625857,-,CM,5.360703001,0,0,NaN,NaN,1,-3.112504,0,0,-,2.22804,CID,None,NaN,0,0,NaN,3230.301244,443.509347,0,0,NaN,@ et bon,0,NaN,0,NaN,#,NaN,AB,5.3607,1,68.726325,CID_AB_1_20589.3,7010.786282,0,1.009296999,-3.031168,0.009276,-2.233699,evaluation,NaN,-,0.00575709,None,#,-,NaN,amuse,0,0.58762,0,NaN,-1,NaN,0,0,0,NaN,1,None,-0.001022,-,0,0,1,NoData,0,0
0.000336,mais_flou,-,0,@,39.339954,0,1,0,8,1,0,None,0,0,0,1,evaluation,1,6.840449,0,amuse,43.718193,3.608199,2.989044542,2061.579,0,1.454433,0,2.290955458,4.536232,-,CM,0.442295467,0,0,0.7654,-0.674512,1,-3.23225,-1.2688,0,plutÇït_ou,2.098641,CID,None,-0.837606,0,0,-0.000594,8301.376685,379.0055,0,0,-0.276704,@,0,0.243506,0,-0.556481,#,-3.206173,AB,2.291,0,51.595811,CID_AB_1_2061579,NaN,0,0.323171344,-3.60329,-2.096636,-3.065058,evaluation,63.533695,-,0.576449818,None,#,ou,0.370135,amuse,0,0.80559,0,-0.592659,-1,2.929469,0,0,0,-0.001137,0.193061574,None,0.001925,mais,0,0,0,NoData,0.6209,0
-0.000529,@_hm,-,0,complex,41.997681,0,1,0,6,0,2.95,None,0,0,1,2,None,1,1.442944,0,None,60.964315,1.354422,2.2765,2066.7674,1.6865,0.362932,0,0.4026,0.87037,-,CM,0.4026,0,0,0.09,0.446233,1,-0.088522,0,0,Çÿ_fait,0.292993,CID,None,-0.091685,0,0,-0.006154,2341.913032,248.468937,0,1,-0.241782,ah ouais,0,0.533333,1,0.553271,#,-0.370257,AB,0.4026,0,72.311218,CID_AB_1_2066767.4,8644.264711,0,3.4062,-3.276567,0.449979,-0.944934,None,70.569439,-,0.577900564,None,#,fait,0.038024,None,0,0.321268,0,-0.304375,-1,0.128475,1,0,0,-0.001415,1,None,-0.000534,@,0,0,0,NoData,0,0
-0.008633,comme_un,-,0,ouais,70.156981,0,1,0,16,0,1.54,None,0,0,1,1,ack,1,0.638401,0,None,71.171974,0.684184,0.37,2072.94,1.584453427,0.093972,0,0.15,0.206349,-,CM,0.15,0,0,0.13,-0.286857,1,0.045783,0,0,dÇ¸coupait_le,0.132049,CID,None,-1.459427,0,0,-0.090757,2624.25021,114.078019,0,0,0.960966,ouais,0,1.275862,0,0.669282,#,0.150865,AB,0.15,0,71.984188,CID_AB_1_2072940,8305.037542,0,0.5101,0.185151,0.409776,0.309928,ack,67.12412,-,0.57962652,None,#,le,0.303771,None,0,0.116818,0,0.790243,-1,0.810101,1,0,0,-0.02995,1,None,-0.003281,comme,0,0,0,NoData,0,0
-0.00009,-,-,0,@,42.397578,0,12,0,1,1,-0.9267,None,0,0,0,1,None,1,5.203225,0,None,47.746841,2.251849,1.584453427,2074.6745,0,0.608212,0,2.952146573,2.991892,et_les_autres,CM,2.5633,0,0,0.4101,0.645031,1,-2.951375,0,0.044453427,-,0.924035,CID,None,-0.080743,0,0,-0.00364,2952.259934,253.8529,0,1,1.027088,@,0,0.525926,0,1.059406,ouais,0.28128,AB,2.9521,0,64.372526,CID_AB_1_2074674.5,6814.895256,0,0,-3.227406,-0.525951,-2.569803,None,71.253627,ouais_ou-,0.5801115,None,les_autres,ouais,0.216245,None,1,0.745313,0,0.540327,-1,0.745808,0,0,0,-0.003749,0.868283446,None,-0.000667,ouais,0,0,0,NoData,4.2405,0
0.000005,@_trouvÇ¸,-,0,@,38.138346,0,1,0,8,1,0,None,0,0,0,1,None,1,6.658696,0,amuse,40.990839,3.426446,1.383241407,2083.2503,4.221346042,0.827931,0,11.16641255,3.720203,-,CM,1.737258593,0,0,NaN,NaN,1,-3.23225,-9.149153959,0,fesse_@,1.586435,CID,None,NaN,0,0,NaN,6675.563327,289.254681,0,2,NaN,@,0,NaN,0,NaN,#,NaN,AB,11.1665,0,47.43488,CID_AB_1_2083250.3,8459.393643,0,2.502741407,-3.751008,-2.608153,-3.400341,None,NaN,-,0.582509453,None,#,@,NaN,amuse,0,0.717596,0,NaN,-1,NaN,0,0,0,NaN,0.155578937,None,0.000149,@,0,0,0,NoData,0,0
-0.004804,-,-,0,oui,51.993128,0,19,0,1,0,2.64,None,0,0,0,1,evaluation,1,1.382199,0,approbation,63.487239,1.234598,4.221346042,2098.6381,7.38,0.258949,0,0.3819,0.308219,je_crois,CM,0.05,0,0,0.1826,-2.332552,1,-0.147601,0,0.2724,-,-0.074103,CID,None,-4.378406,0,1,0,8579.32406,200.068302,0,0,NaN,oui,1,Inf,0,-0.994885,la,NaN,AB,0.3819,0,69.743299,CID_AB_1_2098638.1,NaN,0,0,-2.047792,0.134296,-0.634782,evaluation,50.410225,la_diffÇ¸rence,0.586812111,None,crois,-,NaN,approbation,0,0.222475,0,NaN,0.078554595,NaN,0,0,0,0,0.130924326,None,-0.004588,-,0,0,0,NoData,0,0
-0.008749,-,-,0,complex,48.089829,0,1,0,1,0,0,None,0,0,0,3,evaluation,1,5.374744,0,approbation,60.212339,2.40026,7.38,2106.4,0.5386,1.115286,0,0.6014,1.711712,-,CM,0.4599,0,0,0.31,-1.633236,1,-2.974484,1.5801,0,-,-0.083019,CID,None,-2.611533,0,0,0.001917,3536.076055,300.485846,0,0,0.224671,ah oui et,1,4.777778,1,-1.237056,-,-2.888539,AB,0.6014,1,67.311222,CID_AB_1_2106400,NaN,0,4.216,-2.527638,-0.164687,-1.037377,evaluation,54.658576,-,0.58898246,None,-,-,1.236669,approbation,0,0.502666,0,-2.810405,-1,3.11321,0,0,0,0.001496,0.764715664,None,-0.013167,-,0,0,0,NoData,0,0
