"","slope","feedback","intQ1raw","ordre","othSize","essai","prevSize","laugh","osa","prevRed","prevNbJe","nbouais","size","sess","span","mais","intQ2raw","f0max","pb","start","pa","f0stdev","voila","dur","NanRatio","do","non","dac","durationInterl","intQ2Interl","assert","f0min","opa","opb","height","intQ1Interl","mh","othNbJe","slopeInterl","form2","form1","nbmh","prevNbFeedback","f0maxInterl","oui","NanRatioInterl","ah","intQ3Interl","f0minInterl","spk","duration","et","intQ3raw","id","form3","incomp","osb","intQ1","intQ3","intQ2","posDial","f0stdevInterl","othNbFeedback","aperiodAV","prevNbTu","heightInterl","phonSplit","spanInterl","ouais","othNbTu","ok","steepnessInterl","ndo","steepness","quest","bon","sa","othRed"
"44",-0.003165,0,46.180093,0,1,0,1,0,2.2198,0,0,1,1,1,0.782414,0,60.938496,0.723728,12.5378,1795.0767,22.5598,0.100377,0,0.2935,0.515464,0.2935,0,0,0.69,-0.612067,1,-0.058686,0,0,0.07094,-1.821341,0,0,0.001719,2227.085693,234.211093,0,0,0.537705,0,1.982759,0,0.009744,-0.860597,"AB",0.2935,0,65.227672,"CID_AB_1_1795076.7",8293.531802,0,2.25,-2.762408,-0.420825,-0.948108,0.501931585,0.408103,0,0.197093,0,-0.350823,0.545144804,1.398302,1,0,0,0.002973,1,-0.002326,0,0,0,0
"45",-0.005551,0,61.656323,0,1,0,1,0,0.34,0,0,0,1,1,0.972823,0,69.419425,1.085551,22.5598,1817.93,0,0.204151,0,0.22,0.057143,0.22,0,0,0.2,-1.234987,1,0.112728,0,0,0.532551,-4.51879,0,0,-0.076469,7920.018755,245.772088,0,0,0.580465,1,1.02,0,-0.609106,-3.019568,"AB",0.22,0,74.826434,"CID_AB_1_1817930",11705.9510042819,0,1.8827,-0.859863,0.759183,0.094481,0.508321726,1.169776,0,0.05619,0,-0.449249,0.636363636,3.600034,0,0,0,-0.038617,1,-0.003081,0,0,1.33,0
"46",-0.014829,0,50.751695,0,1,0,10,0,3.6976,0,0,0,1,1,0.742494,0,58.542196,0.684248,0.88,1820.36,6.2976,0.203542,0,0.1924,0.94,0.1924,0,0,0.2,-0.165187,1,-0.058246,0,0,0.310538,-2.312627,1,0,-0.029259,8069.207548,235.237394,1,1,1.308108,0,1.463415,0,0.698949,0.626245,"AB",0.1924,0,69.009847,"CID_AB_1_1820360",7268.51914507647,0,1.15,-2.200406,0.04413,-1.242693,0.509001192,0.18379,0,0.341027,0,1.013248,-1,0.681864,0,0,0,-0.014776,1,-0.007192,0,0,0,0
"47",0.002867,0,68.37269,0,1,0,1,0,0,0,0,0,2,1,2.818752,0,72.651383,0.916102,5.71,1834.12,3.39,0.506305,0,0.25,0.188679,0.04,0,0,0.42,0.245415,1,-1.90265,0.23,0,0.406144,-0.259029,0,0,-0.004151,2346.576865,279.438659,0,0,0.596279,1,0.019324,0,0.563797,-0.396189,"AB",0.25,1,74.176959,"CID_AB_1_1834120",8179.696031,0,3.17,-0.034197,0.679341,0.491797,0.512848704,0.289759,0,0.095096,0,-0.165941,-1,0.992468,0,0,0,-0.004379,0.16,0.001806,0,0,0,0
"48",-0.000412,0,59.969721,0,1,0,2,0,3,0,0,0,1,1,0.491277,0,64.720231,0.916102,3.39,1837.76,14.32,0.124661,0,0.15,0.101449,0.15,0,0,0.14,-1.794914,1,0.424825,0,0,0.654778,-2.576413,1,0,-0.061042,3719.503883,300.98957,1,1,2.104561,0,2.736842,0,-1.082505,1.11978,"AB",0.15,0,68.766114,"CID_AB_1_1837760",7870.055225,0,0.9569,-1.067203,0.014168,-0.483207,0.513866505,0.323883,0,0.073249,0,1.696255,-1,0.984781,0,0,0,-0.02167,1,-0.000157,0,0,0,0
"49",-0.001894,0,47.789452,0,1,0,1,0,0.9057,0,0,0,2,1,0.640071,0,62.63367,0.442614,14.32,1852.23,3.8457,0.18358,0,0.6443,0.59901,0.6443,0,0,0.14,-0.327746,1,-0.197457,0,0,0.156943,-1.462223,0,0,-0.041155,3576.554998,191.795364,0,0,0.199053,1,2.227273,0,0.47418,-0.134586,"AB",0.6443,0,66.86268,"CID_AB_1_1852230",8498.232529,0,0.06,-2.564565,-0.219828,-0.739715,0.517912544,0.1002,0,0.352584,0,0.121047,-1,0.333639,0,0,0,-0.01461,1,-0.003059,0,0,0,0
"50",-5.2e-05,0,39.272777,0,1,0,10,1,0,0,0,0,1,1,2.554345,0,42.824022,2.965353,0.349650427,1865.7885,6.217475686,0.748898,0,2.584073888,3.585106,1.401549573,0,0,0.56,0.573768,1,0.411008,-0.972524314,0,1.453572,-0.389091,0,0,-0.001386,8467.871172,353.877827,0,0,0.841655,0,0.860927,0,1.221353,-0.679004,"AB",2.584,0,46.318944,"CID_AB_1_1865788.5",9206.1808884886,0,1.648450427,-3.611548,-2.745339,-3.174982,0.521703699,0.269965,0,0.740026,0,-0.118588,-1,1.520658,0,0,0,-0.001947,0.542379837,-0.000333,0,0,0,0
"51",0.080977,0,63.729883,0,1,0,1,0,5.2718,0,0,0,1,1,2.721495,0,66.072597,0.630749,6.217475686,1874.59,46.6,0.913703,0,0.11,0.513514,0.11,0,0,0.15,-1.766097,1,-2.090745,0,0,0.027463,-2.42391,1,0,-0.033247,8182.74384,237.854026,1,0,0.574284,0,1.375,0,-0.205235,-0.161928,"AB",0.11,0,67.011273,"CID_AB_1_1874590",10461.943872258,0,1.389,-0.604954,-0.201561,-0.316956,0.52416475,0.174346,0,0.150038,0,-0.074065,-1,0.736212,0,0,0,-0.012634,1,0.022674,0,0,0,0
"52",1.2e-05,0,38.11834,0,26,0,1,1,-11.02718898,0,0,0,4,1,6.877135,0,41.530049,3.644885,11.08362909,1935.0236,1.306611017,1.117035,0,12.27975989,8.455621,12.19338898,0,0,1.36481781530154,0.905484679204447,1,-3.23225,0,0.593629091,1.17169,-1.95177604619278,0,2,-0.046324638348866,6863.856744,261.765684,0,0,0.24031618143417,0,3.68629696903808,0,1.86559790592789,-5.27115516356887,"AB",6.3915,0,46.931452,"CID_AB_1_1935023.6",8650.944397,0,0,-3.753467,-2.670041,-3.334054,0.54106294,1.34891466697156,0,0.886299,0,-0.265286078291919,-1,5.58928756754095,0,0,0,0.000723082058934929,0.992966401,0.000196,0,0,0,0
"53",-0.018065,0,64.441202,0,1,0,1,0,0.45,0,0,1,1,1,1.718275,0,71.437596,1.412508,7.6795,1956.6295,0.26,0.514587,0,0.2705,0.133333,0.2705,0,0,0.07,0.857881,1,-0.305766,0,0,0.082509,0.704178,0,0,-0.079668,2761.805083,250.834573,0,0,1.128636,0,0.058824,0,0.998131,0.711608,"AB",0.2705,0,72.329698,"CID_AB_1_1956629.5",7807.399641,0,1.9295,-0.517509,0.452251,0.342582,0.547104281,0.147605,0,0.058245,0,0.994461,0.11090573,0.417028,1,0,0,-0.01434,1,-0.012284,0,0,0,0
"54",-0.001652,0,53.654014,0,1,0,1,1,0,0,0,0,1,1,1.328631,0,63.926859,1.582734,0.26,1957.16,0,0.416392,0,0.594009801,3.183099,0.19,0,0,0.45,-0.440492,1,0.254103,0.815990199,0,0.864771,-1.415542,0,0,-0.017088,8672.157585,251.171151,0,1,2.510436,0,0.691729,0,0.16372,-3.340187,"AB",0.594,0,74.801744,"CID_AB_1_1957160",9717.87479235618,0,2.46,-1.843614,0.756148,-0.580739,0.547252617,1.514299,0,0.886419,0,1.255812,-1,5.850623,0,0,0,-0.019224,0.319860042,-0.002453,0,0,3.565177689,0
"55",-0.015338,0,58.232898,0,1,0,1,0,1.6286,0,0,0,3,1,0.710084,0,69.02345,0.461799,9.720812511,1971.04,1.6086,0.17278,0,1.1114,0.346667,1.1114,0,0,0.07,0.423066,1,-0.248286,0,0,0.176143,0.382676,0,0,0.025412,2798.727709,245.329214,0,0,0.591155,1,0.058824,0,0.525821,0.40725,"AB",0.2,0,70.359655,"CID_AB_1_1971040",4808.694786,0,0.3386,-1.280716,0.210067,0.045803,0.551133682,0.05038,0,0.189527,0,0.5141,-1,0.183905,0,0,0,0.004574,1,-0.007746,0,0,0,0
"56",0.002184,0,64.97404,0,1,0,3,0,0,0,0,0,1,1,0.318138,0,65.875061,0.204691,1.6086,1973.76,0,0.074534,0,0.24,0.12037,0.02,0,0,0.2886,-0.982279,1,-0.113448,2.3273,0,-0.008037,-1.989544,0,0,-0.006901,8484.133721,219.472538,0,1,1.131199,1,1.301587,0,-0.081519,-0.074793,"AB",0.24,0,66.164561,"CID_AB_1_1973760",11590.4734523545,0,3.0586,-0.452005,-0.30565,-0.341239,0.551894237,0.297651,0,0.114836,0,0.37292,0.5,1.205992,0,0,0,-0.005003,0.083333333,0.001322,0,0,1.165,0
"57",0.001966,0,72.810815,0,1,0,9,0,4.5,0,0,0,1,1,0.459068,0,74.131566,0.544718,0.6849,1979.4,0.50755,0.118507,0,0.25,0.067797,0.25,0,0,0.1,1.312449,1,0.08565,0,0,0.334689,0.027037,0,0,-0.037079,2773.218065,271.962903,0,0,0.190733,1,0.243902,0,1.607937,-0.300794,"AB",0.25,0,75.43342,"CID_AB_1_1979400",9508.95704850818,0,2.49,0.511396,0.833802,0.673761,0.553471269,0.159687,0,0.034028,0,0.112183,0.44,0.491527,0,0,0,-0.009455,1,0.001239,0,0,0,0
"58",0.000279,0,54.241286,0,1,0,1,1,2.572113048,0,0,0,1,1,6.818513,0,66.934562,4.166169,0.50755,1980.1575,0,1.00118,0,1.420336952,1.331148,1.420336952,0,0,0.4389,-0.636866,1,-2.652345,0,0,0.964668,-1.63398,0,0,-0.003359,6711.683515,349.989917,0,1,-2.929237,0,54,0,0.067969,-3.539376,"AB",1.4204,0,73.84028,"CID_AB_1_1980157.5",8638.877682,0,3.24755,-1.771419,0.637952,-0.210991,0.553683092,0.294093,0,0.567457,0,-2.969573,-1,0.610139,0,0,0,-0.003695,1,0.000993,0,0,1.902113048,0
"59",6.6e-05,0,81.260558,0,1,0,1,0,0.816225442,0,0,0,2,1,0.27118,0,84.689863,0.610231,7.6424,199.2364,0,0.054443,0,0.52,0.202765,0.52,1,0,0.1349,-2.988615,1,0.33905,0,0,0.473241,-3.63485,0,0,0,2912.716841,268.862844,0,0,-0.338658985537512,1,3.97294877873154,0,-2.03156,-0.0353350649997402,"AB",0.52,0,86.448291,"CID_AB_1_199236.4",8536.760763,0,2.6743,1.550152,2.187897,1.971728,0.055709621,0.0891558125353696,0,0.114945,0,0.222786528822891,-1,0.219937732308416,0,0,0,0,1,8.7e-05,0,0,1.0761,0
"60",6.2e-05,0,39.307456,0,1,0,19,1,0,0,0,0,1,1,6.820763,0,43.005505,3.588513,1.121689809,1993.4217,17.52984561,0.710355,0,2.838464581,5.200873,1.448310191,0,0,0.46,-0.11848,1,-3.23225,-0.77015439,0,2.985352,-1.209014,0,0,-0.004561,3885.884254,474.237695,0,2,1.313328,0,0.65,0,0.746147,0.172062,"AB",2.8385,0,51.723821,"CID_AB_1_1993421.7",7553.292515,0,1.75445876,-3.607285,-2.080899,-3.152671,0.557391954,0.385086,0,0.927224,0,0.565445,-1,1.141266,0,0,0,-0.005268,0.510244236,0.000438,0,0,0,0
"61",-0.001285,0,54.778991,0,1,0,5,1,1.95,0,0,0,3,1,4.21975,1,65.91737,2.361303,0.34,2016.19,0,0.755467,0,1.06,0.654206,1.06,1,0,0.37,1.280828,1,-1.858447,0,0,1.655153,0.893059,0,0,-0.010075,2928.255284,369.283016,0,1,1.360378,0,0.056818,0,1.647966,-0.736046,"AB",1.06,0,71.838645,"CID_AB_1_2016190",7248.5787506698,0,3.8029,-1.705317,0.391884,-0.336038,0.56375833,0.494444,0,0.33354,0,0.442096,-1,2.096424,0,0,0,-0.00937,1,-0.00341,0,0,0.6604,0
"62",0.008629,0,56.576343,0,26,0,1,0,0,0,0,1,1,1,0.630543,0,61.536218,0.456861,7.2277,2033.4177,2.9785,0.221532,0,0.2508,0.448276,0,0,0,0.2047,-1.304669,1,-0.173682,0.1615,0.0377,-0.045705,-3.615169,0,0,0.078295,2398.002733,201.631524,0,0,-0.557814,0,2.814815,0,-0.556842,-3.253494,"AB",0.2508,0,64.031832,"CID_AB_1_2033417.7",7978.648946,0,0,-1.484362,-0.567834,-0.874628,0.568575465,0.499948,0,0.190589,0,-0.902845,0.398724083,2.69568,1,0,0,0.040322,0,0.005436,0,0,0,0
"63",-0.013928,0,55.779039,0,1,0,1,0,0.573,0,0,1,1,1,0.761269,0,64.86811,0.296863,2.9785,2036.647,0,0.146647,0,0.18,0.784314,0.18,0,0,0.22,-1.024793,1,-0.464406,0,0,-0.298092,-2.604117,0,0,0.022544,8805.0959,218.81308,0,1,0.083425,0,3.826087,0,-0.490122,-0.927307,"AB",0.18,0,69.250163,"CID_AB_1_2036647",8416.33378924077,0,2.817,-1.582378,0.073673,-0.465027,0.569478428,0.279278,0,0.229893,0,-0.830563,0.722222222,1.010732,1,0,0,0.012512,1,-0.006337,0,0,1.463,0
"64",-7.6e-05,0,43.993868,0,1,0,1,1,1.34,0,0,0,3,1,7.090461,0,50.480873,3.977957,8.883196732,20.5893,0.4695,1.2047,0,5.360703001,1.625857,5.360703001,0,0,0.797019599845029,-1.11272517215954,1,-3.112504,0,0,2.22804,-3.0180570621011,0,0,0.110886556611079,3230.301244,443.509347,0,0,1.04264757509617,0,6.87322422110228,0,0.15420924963266,-1.02543943847525,"AB",5.3607,1,68.726325,"CID_AB_1_20589.3",7010.786282,0,1.009296999,-3.031168,0.009276,-2.233699,0.00575709,0.186308059359769,0,0.58762,0,0.956185563344937,-1,2.51204334941982,0,0,0,0.00281261389780512,1,-0.001022,0,1,0,0
"65",0.000336,0,39.339954,0,1,0,8,1,0,0,0,0,1,1,6.840449,0,43.718193,3.608199,2.989044542,2061.579,0,1.454433,0,2.290955458,4.536232,0.442295467,0,0,0.7654,-0.674512,1,-3.23225,-1.2688,0,2.098641,-0.837606,0,0,-0.000594,8301.376685,379.0055,0,0,-0.276704,0,0.243506,0,-0.556481,-3.206173,"AB",2.291,0,51.595811,"CID_AB_1_2061579",9895.54946659693,0,0.323171344,-3.60329,-2.096636,-3.065058,0.576449818,0.370135,0,0.80559,0,-0.592659,-1,2.929469,0,0,0,-0.001137,0.193061574,0.001925,0,0,0.6209,0
"66",-0.000529,0,41.997681,0,1,0,6,0,2.95,0,0,1,2,1,1.442944,0,60.964315,1.354422,2.2765,2066.7674,1.6865,0.362932,0,0.4026,0.87037,0.4026,0,0,0.09,0.446233,1,-0.088522,0,0,0.292993,-0.091685,0,0,-0.006154,2341.913032,248.468937,0,1,-0.241782,0,0.533333,1,0.553271,-0.370257,"AB",0.4026,0,72.311218,"CID_AB_1_2066767.4",8644.264711,0,3.4062,-3.276567,0.449979,-0.944934,0.577900564,0.038024,0,0.321268,0,-0.304375,-1,0.128475,1,0,0,-0.001415,1,-0.000534,0,0,0,0
"67",-0.008633,0,70.156981,0,1,0,16,0,1.54,0,0,1,1,1,0.638401,0,71.171974,0.684184,0.37,2072.94,1.584453427,0.093972,0,0.15,0.206349,0.15,0,0,0.13,-0.286857,1,0.045783,0,0,0.132049,-1.459427,0,0,-0.090757,2624.25021,114.078019,0,0,0.960966,0,1.275862,0,0.669282,0.150865,"AB",0.15,0,71.984188,"CID_AB_1_2072940",8305.037542,0,0.5101,0.185151,0.409776,0.309928,0.57962652,0.303771,0,0.116818,0,0.790243,-1,0.810101,1,0,0,-0.02995,1,-0.003281,0,0,0,0
"68",-9e-05,0,42.397578,0,12,0,1,1,-0.9267,0,0,0,1,1,5.203225,0,47.746841,2.251849,1.584453427,2074.6745,0,0.608212,0,2.952146573,2.991892,2.5633,0,0,0.4101,0.645031,1,-2.951375,0,0.044453427,0.924035,-0.080743,0,0,-0.00364,2952.259934,253.8529,0,1,1.027088,0,0.525926,0,1.059406,0.28128,"AB",2.9521,0,64.372526,"CID_AB_1_2074674.5",6814.895256,0,0,-3.227406,-0.525951,-2.569803,0.5801115,0.216245,1,0.745313,0,0.540327,-1,0.745808,0,0,0,-0.003749,0.868283446,-0.000667,0,0,4.2405,0
"69",5e-06,0,38.138346,0,1,0,8,1,0,0,0,0,1,1,6.658696,0,40.990839,3.426446,1.383241407,2083.2503,4.221346042,0.827931,0,11.16641255,3.720203,1.737258593,0,0,0.371121212263818,-0.280430635923009,1,-3.23225,-9.149153959,0,1.586435,-0.19845720346552,0,0,0.0541338401388375,6675.563327,289.254681,0,2,2.85786536330565,0,6.76520984116968,0,1.91617975031581,0.307196782970104,"AB",11.1665,0,47.43488,"CID_AB_1_2083250.3",8459.393643,0,2.502741407,-3.751008,-2.608153,-3.400341,0.582509453,0.412305049431113,0,0.717596,0,1.44908815431854,-1,2.41510702134844,0,0,0,0.0262617687444094,0.155578937,0.000149,0,0,0,0
"70",-0.004804,0,51.993128,0,19,0,1,0,2.64,0,0,0,1,1,1.382199,0,63.487239,1.234598,4.221346042,2098.6381,7.38,0.258949,0,0.3819,0.308219,0.05,0,0,0.1826,-2.332552,1,-0.147601,0,0.2724,-0.074103,-4.378406,0,1,0,8579.32406,200.068302,0,0,0.092350444332602,1,7.51771631528118,0,-0.994885,0.911574717845398,"AB",0.3819,0,69.743299,"CID_AB_1_2098638.1",9900.72932764264,0,0,-2.047792,0.134296,-0.634782,0.586812111,-0.256537810252176,0,0.222475,0,-0.214081672437177,0.078554595,-0.247762271989329,0,0,0,0,0.130924326,-0.004588,0,0,0,0
"71",-0.008749,0,48.089829,0,1,0,1,0,0,0,0,0,3,1,5.374744,0,60.212339,2.40026,7.38,2106.4,0.5386,1.115286,0,0.6014,1.711712,0.4599,0,0,0.31,-1.633236,1,-2.974484,1.5801,0,-0.083019,-2.611533,0,0,0.001917,3536.076055,300.485846,0,0,0.224671,1,4.777778,1,-1.237056,-2.888539,"AB",0.6014,1,67.311222,"CID_AB_1_2106400",9718.83445381479,0,4.216,-2.527638,-0.164687,-1.037377,0.58898246,1.236669,0,0.502666,0,-2.810405,-1,3.11321,0,0,0,0.001496,0.764715664,-0.013167,0,0,0,0
"72",0.012833,0,80.681916,0,1,0,7,0,0,0,0,0,1,1,0.506174,0,83.904893,0.698741,1.08,215.16,0,0.179948,0,0.2,0.188235,0.03,0,0,0.3231,-0.776064,0.333333333,0.192566,0.19,0,0.446891,-1.056196,0,0,0.002482,2781.757429,252.588595,0,0,0.784345,1,0.038462,0,-0.572651,-2.083094,"AB",0.2,0,86.747888,"CID_AB_1_215160",7084.405992,0,1.3631,1.479017,2.224728,1.875229,0.060162109,0.823088,0,0.120675,0,0.452582,0.6,2.867439,0,0,0,0.002011,0.15,0.006481,0.666666667,0,1.26,0
"73",-0.169282,0,64.653459,0,1,0,4,1,1.455973729,0,0,0,1,1,1.678638,0,70.97959,1.168953,0.287438848,2219.0104,0.629273729,0.489516,0,0.160287422,6.363636,0.160287422,0,0,0.4987,-0.502429,1,-0.509685,0,0,1.133775,-1.261198,0,0,-0.001305,3307.265692,319.029669,0,0,-3.324155,0,124,0,0.221317,-3.534512,"AB",0.1603,0,79.428669,"CID_AB_1_2219010.4",7685.52240279902,0,0.126538848,-0.491415,1.324951,0.286278,0.620470104,0.148745,0,0.541607,0,-3.429333,-1,0.210357,0,0,0,-0.001631,1,-0.068559,0,0,0,0
"74",0.012927,0,48.387397,0,1,0,30,1,0,0,1,0,4,1,0.304925,0,56.157,1.333328,0.86,2256.99,0.3308,0.097528,0,0.95,6.36,0.07,0,0,0.17,0.670184,1,1.028403,-0.54,0,1.138574,0.581248,0,0,0.013269,5972.37767437945,2153.83301993223,0,1,1.131199,0,0.178082,0,0.759203,0.418869,"AB",0.366,0,75.46912,"CID_AB_1_2256990",8017.85891285495,0,0.58,-2.491057,0.838191,-1.535914,0.631089785,0.228282,0,0.968193,0,0.635262,-1,0.71233,0,0,0,0.005706,0.073684211,0.011893,0,0,0,0
"75",0.000967,0,48.482131,0,1,0,22,1,0.34,0,0,0,2,1,0.119869,0,58.071481,1.679397,0.494795602,2263.14,0,0.030747,0,0.98,34.071429,0.98,0,0,0.36,-1.306615,1,1.559528,0,0,1.59227,-2.599909,0,0,-0.002241,8301.883085,3202.052955,0,0,-0.685874,0,1.661765,0,-0.198394,-1.233137,"AB",0.98,0,65.69449,"CID_AB_1_2263140",12969.240622747,0,1.46,-2.479411,-0.363438,-1.30056,0.632809421,0.165919,0,0.752019,3,-0.823761,0.544378167,0.547263,0,0,0,-0.002028,1,0.002374,0,0,2.5598,0
"76",0.000441,0,39.634508,0,1,0,1,1,0,0,0,0,1,1,4.223718,0,44.040008,1.193021,7.002316727,2299.1138,2.113014768,0.652624,0,0.763168505,8.55,0.236183273,0,0,0.45,0.189978,1,-3.030696,-0.196985232,0,1.079379,-0.14161,0,0,-0.001782,3883.27251,115.676679,0,0,0.826692,0,0.008929,0,0.470108,0.045384,"AB",0.7632,0,57.141197,"CID_AB_1_2299113.8",6561.587705,0,1.793816727,-3.567079,-1.414923,-3.025496,0.642868264,0.219042,0,0.868881,0,0.527932,-1,0.781308,0,0,0,-0.002013,0.309477227,0.000842,0,0,0,0
"77",-0.007967,0,63.443359,0,9,0,10,0,0,0,0,1,1,1,0.728215,0,65.404747,1.373808,0.4429,2303.94,6.805352434,0.148951,0,0.2,0.020202,0,0,0,0.1534,-0.032046,1,0.645593,0.07,0.08,1.059539,-1.234088,0,0,0.027572,7885.803035,355.673379,0,1,1.174593,0,0.638298,0,0.532818,0.63193,"AB",0.2,0,66.767948,"CID_AB_1_2303940",7609.78279115528,0,0,-0.640177,-0.231474,-0.399057,0.644217741,0.193431,1,0.015827,0,0.870272,0.55,0.542663,1,0,0,0.010615,0,-0.004023,0,0,0,0
"78",-0.000366,0,37.921668,0,1,0,1,1,0,0,0,0,1,1,2.654563,0,41.356882,3.047005,0.536785381,2312.0419,0.544414569,0.813961,0,2.363639602,5.603352,1.90905417,0,0,0.14,-1.164282,1,0.392442,0.245714569,0,0.898577,-1.958079,0,0,0.005737,4032.599571,350.155652,0,0,-0.398649,0,6.1,0,-0.569715,-0.469749,"AB",2.3637,0,49.612382,"CID_AB_1_2312041.9",7428.173014,0,0.14744583,-3.777645,-2.340466,-3.355342,0.646483172,0.02289,0,0.926921,0,-0.424971,-1,0.0711,0,0,0,0.002036,0.807675658,-0.002163,0,0,0,0
"79",-0.000212,0,61.752472,0,1,0,1,0,0.006390164,0,0,0,1,1,0.419883,0,66.582472,3.050578,0.544414569,2314.95,0.538568191,0.089848,0,0.576109836,0.035842,0.576109836,0,0,0.39,-1.443472,1,2.630695,0,0,2.923848,-3.30464,1,0,-0.00099,4030.28982,442.009618,1,1,1.218534,0,1.648649,0,0.11213,0.360347,"AB",0.5761,0,69.219256,"CID_AB_1_2314950",7663.491481,0,0.2987,-0.848043,0.069874,-0.254275,0.647296309,0.134914,0,0.029403,0,0.81706,-1,0.858187,0,0,0,-0.000971,1,-0.000306,0,0,0,0
"80",0.003679,0,40.355754,0,3,0,1,0,0,0,0,0,1,1,0.260597,0,43.526677,2.988764,0.538568191,2316.0647,9.986051602,0.068211,0,0.361244787,1.967213,0,0,0,0.4612,-0.111192,1,2.728167,0.624077186,0.532178027,2.914099,-0.867357,1,0,-0.006501,3126.182641,429.013236,1,1,0.905643,0,0.222222,0,0.132176,-2.810081,"AB",0.3612,0,50.810841,"CID_AB_1_2316064.7",8172.869204,0,0,-3.478414,-2.193135,-3.088602,0.647607991,1.119773,0,0.559964,0,0.111339,-1,3.715724,0,0,0,-0.007508,0,0.00333,0,0,0,0
"81",-0.011289,0,59.822153,0,12,0,1,0,2.3424,0,0,0,4,1,2.506754,0,66.952531,1.829971,9.986051602,2326.412,0.7711,0.574568,0,1.096925584,0.282759,0.4313,0,0,0.1192,-0.749587,1,-0.676783,0,0.281974416,-0.010057,-0.923408,0,1,0.022104,2497.40326,227.239142,0,0,-0.024135,1,0.016949,1,-0.712365,-0.406823,"AB",0.3703,0,71.166177,"CID_AB_1_2326412",8728.513738,0,0,-1.085344,0.309215,-0.208782,0.650501257,0.124782,0,0.140206,0,-0.331961,-1,0.382688,0,0,0,0.006631,0.393189845,-0.010499,0,0,0,0
"82",9.8e-05,0,45.091214,0,1,0,2,1,0,0,0,0,1,1,5.941524,0,56.641149,2.706284,0.311963653,2329.132,0.765551867,0.837337,0,1.296653475,3.570423,0.719336347,0,0,0.1087,-0.107468,1,-3.235241,0.497482872,0,1.505222,-0.185435,0,0,0.004114,8584.615979,338.847401,0,0,0.224104,0,0.170213,0,-0.037636,-0.095891,"AB",1.2966,0,64.413515,"CID_AB_1_2329132",10623.1183653514,0,2.054363653,-2.896268,-0.520912,-1.476396,0.651261809,0.097694,0,0.928472,0,0.063586,-1,0.319995,0,0,0,0.001131,0.554763752,0.000317,0,0,0,0
"83",7e-05,0,38.468091,0,1,0,1,1,0,0,0,0,1,1,7.233625,0,42.727142,4.001375,9.601835907,2341.3462,16.47506167,1.105891,0,5.052642324,5.702918,4.469554694,0,0,0.395037644166079,1.07969740464068,1,-3.23225,0.12111237,0,1.144504,-1.29511363417746,0,0,0.113248276192036,4543.176023,262.727424,0,0,0.469718299731994,0,-6.82179622765413,0,2.20434971833352,-1.79118595888515,"AB",5.0527,0,52.881742,"CID_AB_1_2341346.2",8021.673228,0,0.789945306,-3.710471,-1.938552,-3.186891,0.654677113,0.771199998630731,0,0.84393,0,-0.0827250957121608,-1,3.20717975559511,0,0,0,0.034601239225454,0.884597485,0.000885,0,0,0,0
"84",0.001012,0,38.758884,0,11,0,1,1,-0.638100546,0,0,0,1,1,6.394649,0,42.651961,3.169931,16.47506167,2362.8739,21.49819945,2.039315,0,2.047851245,6.366906,2.001800546,0,0,0.3509,0.83048,1,-3.224718,0,0.343949302,2.473595,-1.046604,0,0,-0.007849,8404.285361,223.733837,0,0,1.619869,0,0.777778,0,1.426229,0.327526,"AB",2.0479,0,48.985571,"CID_AB_1_2362873.9",8999.0844162317,0,0,-3.674723,-2.417522,-3.196134,0.660696597,0.344009,1,0.633632,0,0.663674,-1,1.292343,0,0,0,-0.006907,0.977512674,0.005183,0,0,0,0
"85",0.012378,0,53.017712,0,1,0,1,0,6.0104,0,0,0,1,1,0.309732,0,58.052842,0.544965,21.49819945,2386.42,0.99725,0.083687,0,0.1096,0.25,0.1096,0,0,0.24,0.275169,1,0.235232,0,0,0.506183,-0.965958,1,0,0.057547,3175.056681,226.035118,1,0,2.1997,0,0.571429,0,0.74923,-0.183202,"AB",0.1096,0,60.967765,"CID_AB_1_2386420",7029.892845,0,2.76,-1.921837,-0.94451,-1.302851,0.667280442,0.94789,0,0.124011,0,0.098757,-1,2.382902,0,0,0,0.034816,1,0.003404,0,0,0,0
"86",0.000766,0,59.613766,0,1,0,1,1,0,0,0,0,5,1,1.474984,0,68.813592,2.827381,0.99725,2387.5269,22.059197,0.472177,0,6.863953001,2.066667,5.01315,0,0,0.74,0.545919,1,1.352397,-1.500803001,0,1.813443,0.376015,0,0,-0.000226,3350.028467,365.659886,0,1,3.791494,0,0.022039,0,0.702563,0.274151,"AB",0.7343,0,83.39665,"CID_AB_1_2387526.9",8630.671004,0,3.86685,-1.110962,1.812749,0.020004,0.667589934,0.925962,0,0.69117,0,3.357457,-1,3.517343,0,0,0,-0.000419,0.730359022,0.00141,0,0,0,0
